id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
286,When was Pixel Fold announced?,"['May 10', 'May 10', 'May. 10', '10 May', '10 May', '10 May.']",0.2,"The Pixel Fold was announced on May 10, 2023.",1,0,0
287,What is the name of Google's foldable smartphone?,['Pixel Fold'],0.2,Google's foldable smartphone is named the Pixel Fold.,1,0,0
288,How many jobs were created in April 2023?,"['253,000', '253000']",0.2,"According to the documents, 253,000 jobs were created in April 2023. This information is consistent across multiple sources including the Bureau of Labor Statistics reports and other news articles summarizing the job growth for that month.",1,0,0
289,When is the end date for the federal PHE for COVID-19?,"['May 11', 'May 11', 'May. 11', '11 May', '11 May', '11 May.']",0.2,"The end date for the federal PHE for COVID-19 is May 11, 2023.",1,0,0
290,What is the name of Microsoft's ai assistant in office?,['Copilot'],0.2,Microsoft's AI assistant in Office is called Copilot.,1,0,0
291,What is the name of Google's AI image editing tool?,['Magic Editor'],0.2,Google's AI image editing tool is called Magic Editor.,1,0,0
292,when is chatgpt app for ios launched?,"['May 18', 'May 18', 'May. 18', '18 May', '18 May', '18 May.']",0.2,"The ChatGPT app for iOS was launched on May 18, 2023.",1,0,0
293,What is the date of the 2023 NBA Draft?,"['June 22', 'Jun 22', 'Jun. 22', '22 June', '22 Jun', '22 Jun.']",0.2,"The date of the 2023 NBA Draft is June 22, 2023.",1,0,0
294,What is the price of the Apple Vision Pro headset?,"['$3,499', '$3499']",0.2,"The price of the Apple Vision Pro headset is $3,499.",1,0,0
295,What is the name of Apple's headset?,['Vision Pro'],0.2,The name of Apple's headset is Vision Pro.,1,0,0
296,Who is the CEO of Maven?,['Kate Ryder'],0.2,The CEO of Maven is Kate Ryder.,1,0,0
297,Who won the U.S. Open golf tournament 2023?,['Wyndham Clark'],0.2,"Wyndham Clark won the U.S. Open golf tournament in 2023. This information is clearly stated in multiple documents, including Doc 1 and Doc 5.",1,0,0
298,What is the start date of Prime Day 2023?,"['July 11', 'Jul 11', 'Jul. 11', '11 July', '11 Jul', '11 Jul.']",0.2,The start date of Prime Day 2023 is July 11.,1,0,0
299,Who was the MVP of Super Bowl 2022?,['Cooper Kupp'],0.2,"The MVP of Super Bowl LVI (which corresponds to Super Bowl 2022) was Cooper Kupp from the Los Angeles Rams. This information is explicitly stated in multiple documents provided, such as Doc 1, Doc 3, and Doc 5.",1,0,0
