id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
251,Who is the new CEO of Pinterest?,['Bill Ready'],0.4,"The new CEO of Pinterest is Bill Ready. (Doc 1, Doc 4)",1,0,0
252,What is the release date for Pikmin 4 on Nintendo Switch?,"['July 21', 'Jul 21', 'Jul. 21', '21 July', '21 Jul', '21 Jul.']",0.4,"The release date for Pikmin 4 on Nintendo Switch is Friday, July 21, 2023. (Answer from Doc 1, Doc 2, Doc 3, and Doc 5)",1,0,0
253,How many employees did Meta lay off in November?,"['11,000', '11000']",0.4,"Meta laid off more than 11,000 employees in November.",1,0,0
254,What company acquired iRobot?,['Amazon'],0.4,Amazon acquired iRobot. This information can be found in Doc 2.,1,0,0
255,Which team won Super Bowl LVII?,['Kansas City Chiefs'],0.4,The team that won Super Bowl LVII was the Kansas City Chiefs.,1,0,0
256,How much did SM Entertainment's revenue grow in 2022?,['18.7%'],0.4,"The revenue of SM Entertainment grew by 18.7% in 2022, amounting to 848.3 billion won ($657 million at the average 2022 exchange rate).",1,0,0
257,who trained LLaMA?,['Meta'],0.4,"The LLaMA model was trained by Meta AI, as mentioned in Doc 2. However, there seems to be a model named Llama 2 in Doc 5 that was also trained by Meta AI. To avoid confusion, it's best to specify the exact model when asking about who trained it. In this case, LLaMA was trained by Meta AI.",1,0,0
258,Which movie won Best Picture at the 95th Academy Awards Ceremony?,['Everything Everywhere All at Once'],0.4,"The movie that won Best Picture at the 95th Academy Awards Ceremony is ""Everything Everywhere All at Once.""",1,0,0
259,Who won Best Director at the 95th Academy Awards Ceremony?,"['Daniel Scheinert', 'Daniel Kwan']",0.4,"Daniel Kwan and Daniel Scheinert won the Best Director award at the 95th Academy Awards Ceremony for their film ""Everything Everywhere All at Once.""",1,0,0
260,Who won Best Actor at the 95th Academy Awards Ceremony?,['Brendan Fraser'],0.4,"Brendan Fraser won Best Actor at the 95th Academy Awards Ceremony for his performance in ""The Whale.""",1,0,0
261,Who won Best Actress at the 95th Academy Awards Ceremony?,['Michelle Yeoh'],0.4,"Michelle Yeoh won Best Actress at the 95th Academy Awards Ceremony for her role in ""Everything Everywhere All at Once"".",1,0,0
262,Which movie won Best International Feature Film at the 95th Academy Awards Ceremony?,['All Quiet on the Western Front'],0.4,The movie 'All Quiet on the Western Front' won Best International Feature Film at the 95th Academy Awards Ceremony.,1,0,0
263,How much is the new monthly price for YouTube TV?,['$72.99'],0.4,The new monthly price for YouTube TV is $72.99.,1,0,0
264,Who won The Voice Season 23?,['Gina Miles'],0.4,"Based on the provided documents, Gina Miles won The Voice Season 23. She was on Niall Horan's team.",1,0,0
265,Who is the CEO of Hasbro?,['Chris Cocks'],0.4,"The CEO of Hasbro is Chris Cocks. He took over the position on February 25, 2022.",1,0,0
266,Which network received the most nominations for the 2023 Sports Emmy Awards?,['ESPN'],0.4,"I can not answer the question because of the insufficient information in documents. The documents provided only mention the 44th Sports Emmy Awards in 2022, not the 2023 awards.",0,1,0
267,Who is the Chairman of NBCUniversal Telemundo Enterprises?,['Beau Ferrari'],0.4,The Chairman of NBCUniversal Telemundo Enterprises is Beau Ferrari.,1,0,0
268,What is the name of Elon Musk's new AI company?,"['X.AI', 'xAI']",0.4,The name of Elon Musk's new AI company is X.AI Corp.,1,0,0
269,Who won the Virginia Tech spring game 2023?,['maroon'],0.4,"The Virginia Tech spring game 2023 was won by Team Maroon, with a final score of 34-0.",1,0,0
270,Who was named the 2023 National Teacher of the Year?,['Rebecka Peterson'],0.4,Rebecka Peterson was named the 2023 National Teacher of the Year.,1,0,0
271,When does the 2023 Douglas County Fair & Rodeo start?,"['July 28', 'Jul 28', 'Jul. 28', '28 July', '28 Jul', '28 Jul.']",0.4,The 2023 Douglas County Fair & Rodeo starts on July 28.,1,0,0
272,Where are Apple's first two stores in India?,"['Mumbai', 'New Delhi']",0.4,"Apple's first two stores in India are located in Mumbai (Apple BKC) and Delhi (Apple Saket). These stores are set to open on April 18 and April 20, respectively.",1,0,0
273,where is 2023 CAA World Congress of Sports?,['JW Marriott Los Angeles'],0.4,"The 2023 CAA World Congress of Sports will be held at the JW Marriott Los Angeles L.A. LIVE, located at 900 W Olympic Blvd., Los Angeles, CA 90015.",1,0,0
274,What was Sundar Pichai's total compensation in 2022?,['226 million'],0.4,Sundar Pichai's total compensation in 2022 was $226 million.,1,0,0
275,When is the Google I/O conference 2023?,"['May 10', 'May 10', 'May. 10', '10 May', '10 May', '10 May.']",0.4,"The Google I/O conference 2023 took place on May 10, 2023.",1,0,0
276,Who is the lead actress in Prima Facie?,['Jodie Comer'],0.4,The lead actress in Prima Facie is Jodie Comer.,1,0,0
277,What is the name of the AI dating tool Coyne Lloyd used?,['Rizz'],0.4,"The name of the AI dating tool Coyne Lloyd used is Rizz. (From Doc 2, 4, and 5)",1,0,0
278,Who is the new sporting director of U.S. Soccer?,['Matt Crocker'],0.4,The new sporting director of U.S. Soccer is Matt Crocker.,1,0,0
279,Which team won the 2023 Big 12 Championships in women's golf?,['Oklahoma State'],0.4,Oklahoma State won the 2023 Big 12 Championships in women's golf.,1,0,0
280,Who is the main character in Jedi: Survivor?,['Cal Kestis'],0.4,The main character in Jedi: Survivor is Cal Kestis.,1,0,0
281,"Who is the director of ""Polite Society""?",['Nida Manzoor'],0.4,"The director of ""Polite Society"" is Nida Manzoor.",1,0,0
282,When did Grand Crew Season 2 end?,"['April 28', 'Apr 28', 'Apr. 28', '28 April', '28 Apr', '28 Apr.']",0.4,"The Season 2 of Grand Crew ended on April 28, 2023. [Doc 1, Doc 4]",1,0,0
283,Who hosted the 2023 White House Correspondents' Dinner?,['Roy Wood Jr.'],0.4,The 2023 White House Correspondents' Dinner was hosted by Roy Wood Jr. (Doc 3),1,0,0
284,Which city will host The World Games 2025?,['Chengdu'],0.4,The city that will host The World Games 2025 is Chengdu.,1,0,0
285,Who is the new CEO of TCW Group?,['Katie Koch'],0.4,"The new CEO of TCW Group is Katie Koch, as stated in Doc 3, Doc 4, and Doc 5.",1,0,0
286,When was Pixel Fold announced?,"['May 10', 'May 10', 'May. 10', '10 May', '10 May', '10 May.']",0.4,"The Pixel Fold was announced on May 10, 2023. (Doc 3, Doc 5)",1,0,0
287,What is the name of Google's foldable smartphone?,['Pixel Fold'],0.4,The name of Google's foldable smartphone is the Pixel Fold.,1,0,0
288,How many jobs were created in April 2023?,"['253,000', '253000']",0.4,"Based on the documents provided, 253,000 jobs were created in April 2023.",1,0,0
289,When is the end date for the federal PHE for COVID-19?,"['May 11', 'May 11', 'May. 11', '11 May', '11 May', '11 May.']",0.4,"The end date for the federal Public Health Emergency (PHE) for COVID-19 is May 11, 2023. [Doc 5]",1,0,0
290,What is the name of Microsoft's ai assistant in office?,['Copilot'],0.4,The name of Microsoft's AI assistant in Office is Microsoft 365 Copilot.,1,0,0
291,What is the name of Google's AI image editing tool?,['Magic Editor'],0.4,"The name of Google's AI image editing tool is the Magic Editor. This tool uses AI to help reimagine your photos and is planned for early access on select Pixel phones later this year. It allows users to alter the contents and potentially the meaning of a photo in significant ways, such as moving subjects, changing skies, and even generating new content to fill in gaps. The Magic Editor is expected to take the photo editing experience to the next level.",1,0,0
292,when is chatgpt app for ios launched?,"['May 18', 'May 18', 'May. 18', '18 May', '18 May', '18 May.']",0.4,"The ChatGPT app for iOS was launched on May 18, 2023, as per the information provided in Doc 1, Doc 2, Doc 4, and Doc 5.",1,0,0
293,What is the date of the 2023 NBA Draft?,"['June 22', 'Jun 22', 'Jun. 22', '22 June', '22 Jun', '22 Jun.']",0.4,"The 2023 NBA Draft will take place on Thursday, June 22.",1,0,0
294,What is the price of the Apple Vision Pro headset?,"['$3,499', '$3499']",0.4,"The price of the Apple Vision Pro headset is $3,499 (U.S.).",1,0,0
295,What is the name of Apple's headset?,['Vision Pro'],0.4,"The name of Apple's headset, as mentioned in Doc 1, is not explicitly stated. However, Doc 2 and Doc 3 refer to it as the Apple Vision Pro, and Doc 5 mentions the Apple Reality Pro. It's possible that these are different names for the same device or different models. To get the most accurate answer, it would be best to refer to the latest and most official sources. In this case, the Apple Vision Pro seems to be the most commonly mentioned name.",1,0,0
296,Who is the CEO of Maven?,['Kate Ryder'],0.4,The CEO of Maven is Kate Ryder.,1,0,0
297,Who won the U.S. Open golf tournament 2023?,['Wyndham Clark'],0.4,"Wyndham Clark won the U.S. Open golf tournament in 2023. (Doc 2, Doc 3, Doc 5)

There are no factual errors in the provided documents.",1,0,0
298,What is the start date of Prime Day 2023?,"['July 11', 'Jul 11', 'Jul. 11', '11 July', '11 Jul', '11 Jul.']",0.4,"The start date of Prime Day 2023, according to the documents provided, is July 11.",1,0,0
299,Who was the MVP of Super Bowl 2022?,['Cooper Kupp'],0.4,The MVP of Super Bowl LVI in 2022 was Cooper Kupp of the Los Angeles Rams.,1,0,0
